-1094,-1564.43,1909,-2.18105,6586
-1094,-1539.4,1890,-2.18973,7098
-1094,-1512.83,1869,-2.19841,7610
-1094,-1490.38,1853,-2.20709,8122
-1094,-1468.78,1838,-2.21577,8378
-1094,-1443.26,1818,-2.22444,8378
-1094,-1417.84,1798,-2.23312,8634
-1094,-1390.97,1776,-2.24179,8890
-1094,-1363.12,1765,-2.25913,9402
-1121.22,-1363.12,1765,-2.25913,9402
-1121.22,-1338.01,1745,-2.2678,9658
-1121.22,-1314.55,1727,-2.27647,9914
-1121.22,-1292.71,1711,-2.28513,10426
-1121.22,-1258.22,1691,-2.30245,10938
-1121.22,-1224.55,1672,-2.31977,11194
-1121.22,-1197.94,1649,-2.32843,11450
-1121.22,-1163.14,1628,-2.34574,11450
-1121.22,-1138.37,1607,-2.35439,11706
-1121.22,-1109.53,1594,-2.37169,12474
-1144.46,-1109.53,1594,-2.37169,12474
-1144.46,-1075.21,1573,-2.38899,12986
-1144.46,-1038.43,1548,-2.40627,12986
-1144.46,-1001.99,1523,-2.42356,12218
-1144.46,-981.627,1507,-2.43219,11962
-1144.46,-952.797,1493,-2.44947,11450
-1144.46,-916.966,1473,-2.46964,11706
-1144.46,-890.029,1462,-2.48708,11962
-1144.46,-861.358,1448,-2.5045,11706
-1144.46,-833.997,1436,-2.52191,11450
-1168.99,-833.997,1436,-2.52191,11450
-1168.99,-805.609,1422,-2.5393,11194
-1168.99,-775.739,1405,-2.55668,11706
-1168.99,-747.758,1391,-2.57404,12474
-1168.99,-723.116,1383,-2.59139,12986
